"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|DK2","06.01.2023 00:00 - 06.01.2023 01:00 (UTC)","485","n/e","n/e","n/e","78","171","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","66","268","182"
"BZN|DK2","06.01.2023 01:00 - 06.01.2023 02:00 (UTC)","459","n/e","n/e","n/e","60","141","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","447","261"
"BZN|DK2","06.01.2023 02:00 - 06.01.2023 03:00 (UTC)","413","n/e","n/e","n/e","55","133","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","602","340"
"BZN|DK2","06.01.2023 03:00 - 06.01.2023 04:00 (UTC)","353","n/e","n/e","n/e","54","133","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","760","414"
"BZN|DK2","06.01.2023 04:00 - 06.01.2023 05:00 (UTC)","308","n/e","n/e","n/e","66","151","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","65","896","473"
"BZN|DK2","06.01.2023 05:00 - 06.01.2023 06:00 (UTC)","374","n/e","n/e","n/e","76","168","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","65","926","509"
"BZN|DK2","06.01.2023 06:00 - 06.01.2023 07:00 (UTC)","430","n/e","n/e","n/e","102","170","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","57","932","518"
"BZN|DK2","06.01.2023 07:00 - 06.01.2023 08:00 (UTC)","428","n/e","n/e","n/e","90","148","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","920","476"
"BZN|DK2","06.01.2023 08:00 - 06.01.2023 09:00 (UTC)","441","n/e","n/e","n/e","82","149","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","51","916","464"
"BZN|DK2","06.01.2023 09:00 - 06.01.2023 10:00 (UTC)","444","n/e","n/e","n/e","77","145","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5","46","892","451"
"BZN|DK2","06.01.2023 10:00 - 06.01.2023 11:00 (UTC)","507","n/e","n/e","n/e","59","169","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9","44","931","433"
"BZN|DK2","06.01.2023 11:00 - 06.01.2023 12:00 (UTC)","520","n/e","n/e","n/e","59","170","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","50","54","907","410"
"BZN|DK2","06.01.2023 12:00 - 06.01.2023 13:00 (UTC)","518","n/e","n/e","n/e","72","190","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","90","52","887","337"
"BZN|DK2","06.01.2023 13:00 - 06.01.2023 14:00 (UTC)","512","n/e","n/e","n/e","72","189","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","50","912","350"
"BZN|DK2","06.01.2023 14:00 - 06.01.2023 15:00 (UTC)","444","n/e","n/e","n/e","73","174","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8","53","900","349"
"BZN|DK2","06.01.2023 15:00 - 06.01.2023 16:00 (UTC)","473","n/e","n/e","n/e","76","156","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","53","865","348"
"BZN|DK2","06.01.2023 16:00 - 06.01.2023 17:00 (UTC)","418","n/e","n/e","n/e","100","142","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","55","794","320"
"BZN|DK2","06.01.2023 17:00 - 06.01.2023 18:00 (UTC)","464","n/e","n/e","n/e","98","139","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","55","660","298"
"BZN|DK2","06.01.2023 18:00 - 06.01.2023 19:00 (UTC)","506","n/e","n/e","n/e","88","123","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","55","698","275"
"BZN|DK2","06.01.2023 19:00 - 06.01.2023 20:00 (UTC)","466","n/e","n/e","n/e","70","134","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","58","677","320"
"BZN|DK2","06.01.2023 20:00 - 06.01.2023 21:00 (UTC)","485","n/e","n/e","n/e","77","147","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","59","571","306"
"BZN|DK2","06.01.2023 21:00 - 06.01.2023 22:00 (UTC)","517","n/e","n/e","n/e","76","147","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","56","491","258"
"BZN|DK2","06.01.2023 22:00 - 06.01.2023 23:00 (UTC)","471","n/e","n/e","n/e","76","151","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","57","478","241"
"BZN|DK2","06.01.2023 23:00 - 07.01.2023 00:00 (UTC)","470","n/e","n/e","n/e","77","152","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","58","417","247"
"BZN|DK2","07.01.2023 00:00 - 07.01.2023 01:00 (UTC)","446","n/e","n/e","n/e","76","151","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","57","284","182"
"BZN|DK2","07.01.2023 01:00 - 07.01.2023 02:00 (UTC)","398","n/e","n/e","n/e","75","149","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","58","226","152"
"BZN|DK2","07.01.2023 02:00 - 07.01.2023 03:00 (UTC)","330","n/e","n/e","n/e","73","145","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","58","264","126"
"BZN|DK2","07.01.2023 03:00 - 07.01.2023 04:00 (UTC)","274","n/e","n/e","n/e","74","146","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","58","253","136"
"BZN|DK2","07.01.2023 04:00 - 07.01.2023 05:00 (UTC)","325","n/e","n/e","n/e","74","146","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","59","299","149"
"BZN|DK2","07.01.2023 05:00 - 07.01.2023 06:00 (UTC)","402","n/e","n/e","n/e","77","148","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","59","306","139"
"BZN|DK2","07.01.2023 06:00 - 07.01.2023 07:00 (UTC)","425","n/e","n/e","n/e","79","151","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","60","325","157"
"BZN|DK2","07.01.2023 07:00 - 07.01.2023 08:00 (UTC)","514","n/e","n/e","n/e","79","158","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","59","308","150"
"BZN|DK2","07.01.2023 08:00 - 07.01.2023 09:00 (UTC)","540","n/e","n/e","n/e","78","171","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6","57","417","179"
"BZN|DK2","07.01.2023 09:00 - 07.01.2023 10:00 (UTC)","544","n/e","n/e","n/e","77","169","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","16","57","534","215"
"BZN|DK2","07.01.2023 10:00 - 07.01.2023 11:00 (UTC)","555","n/e","n/e","n/e","77","168","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","22","55","565","233"
"BZN|DK2","07.01.2023 11:00 - 07.01.2023 12:00 (UTC)","558","n/e","n/e","n/e","78","170","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","25","54","691","223"
"BZN|DK2","07.01.2023 12:00 - 07.01.2023 13:00 (UTC)","524","n/e","n/e","n/e","77","167","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","22","56","786","223"
"BZN|DK2","07.01.2023 13:00 - 07.01.2023 14:00 (UTC)","477","n/e","n/e","n/e","75","164","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","14","54","789","223"
"BZN|DK2","07.01.2023 14:00 - 07.01.2023 15:00 (UTC)","478","n/e","n/e","n/e","76","158","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4","54","721","198"
"BZN|DK2","07.01.2023 15:00 - 07.01.2023 16:00 (UTC)","453","n/e","n/e","n/e","79","151","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","54","711","240"
"BZN|DK2","07.01.2023 16:00 - 07.01.2023 17:00 (UTC)","471","n/e","n/e","n/e","80","154","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","55","620","269"
"BZN|DK2","07.01.2023 17:00 - 07.01.2023 18:00 (UTC)","460","n/e","n/e","n/e","77","149","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","56","757","318"
"BZN|DK2","07.01.2023 18:00 - 07.01.2023 19:00 (UTC)","433","n/e","n/e","n/e","76","147","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","54","888","349"
"BZN|DK2","07.01.2023 19:00 - 07.01.2023 20:00 (UTC)","411","n/e","n/e","n/e","75","145","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","55","921","360"
"BZN|DK2","07.01.2023 20:00 - 07.01.2023 21:00 (UTC)","382","n/e","n/e","n/e","74","144","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","58","915","362"
"BZN|DK2","07.01.2023 21:00 - 07.01.2023 22:00 (UTC)","304","n/e","n/e","n/e","73","141","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","57","926","370"
"BZN|DK2","07.01.2023 22:00 - 07.01.2023 23:00 (UTC)","266","n/e","n/e","n/e","74","144","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","57","923","385"
"BZN|DK2","07.01.2023 23:00 - 08.01.2023 00:00 (UTC)","229","n/e","n/e","n/e","61","123","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","55","916","416"
"BZN|DK2","08.01.2023 00:00 - 08.01.2023 01:00 (UTC)","217","n/e","n/e","n/e","41","92","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","53","926","417"
"BZN|DK2","08.01.2023 01:00 - 08.01.2023 02:00 (UTC)","217","n/e","n/e","n/e","40","89","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","53","905","400"
"BZN|DK2","08.01.2023 02:00 - 08.01.2023 03:00 (UTC)","219","n/e","n/e","n/e","40","89","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","54","888","378"
"BZN|DK2","08.01.2023 03:00 - 08.01.2023 04:00 (UTC)","216","n/e","n/e","n/e","40","89","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","53","851","365"
"BZN|DK2","08.01.2023 04:00 - 08.01.2023 05:00 (UTC)","217","n/e","n/e","n/e","40","88","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","53","880","352"
"BZN|DK2","08.01.2023 05:00 - 08.01.2023 06:00 (UTC)","218","n/e","n/e","n/e","39","86","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","52","915","345"
"BZN|DK2","08.01.2023 06:00 - 08.01.2023 07:00 (UTC)","217","n/e","n/e","n/e","39","87","12","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","53","822","327"
"BZN|DK2","08.01.2023 07:00 - 08.01.2023 08:00 (UTC)","233","n/e","n/e","n/e","55","112","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","54","765","292"
"BZN|DK2","08.01.2023 08:00 - 08.01.2023 09:00 (UTC)","354","n/e","n/e","n/e","63","126","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6","57","695","283"
"BZN|DK2","08.01.2023 09:00 - 08.01.2023 10:00 (UTC)","466","n/e","n/e","n/e","63","127","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","15","56","660","252"
"BZN|DK2","08.01.2023 10:00 - 08.01.2023 11:00 (UTC)","376","n/e","n/e","n/e","61","126","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","22","57","715","238"
"BZN|DK2","08.01.2023 11:00 - 08.01.2023 12:00 (UTC)","456","n/e","n/e","n/e","62","127","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","25","56","654","245"
"BZN|DK2","08.01.2023 12:00 - 08.01.2023 13:00 (UTC)","390","n/e","n/e","n/e","61","125","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","24","57","671","214"
"BZN|DK2","08.01.2023 13:00 - 08.01.2023 14:00 (UTC)","435","n/e","n/e","n/e","61","125","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","32","56","662","171"
"BZN|DK2","08.01.2023 14:00 - 08.01.2023 15:00 (UTC)","479","n/e","n/e","n/e","75","147","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","13","58","621","167"
"BZN|DK2","08.01.2023 15:00 - 08.01.2023 16:00 (UTC)","515","n/e","n/e","n/e","77","152","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","59","685","152"
"BZN|DK2","08.01.2023 16:00 - 08.01.2023 17:00 (UTC)","522","n/e","n/e","n/e","76","151","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","58","735","175"
"BZN|DK2","08.01.2023 17:00 - 08.01.2023 18:00 (UTC)","510","n/e","n/e","n/e","74","148","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","57","720","217"
"BZN|DK2","08.01.2023 18:00 - 08.01.2023 19:00 (UTC)","456","n/e","n/e","n/e","77","149","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","54","726","233"
"BZN|DK2","08.01.2023 19:00 - 08.01.2023 20:00 (UTC)","446","n/e","n/e","n/e","79","151","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","54","685","209"
"BZN|DK2","08.01.2023 20:00 - 08.01.2023 21:00 (UTC)","401","n/e","n/e","n/e","77","148","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","56","663","216"
"BZN|DK2","08.01.2023 21:00 - 08.01.2023 22:00 (UTC)","332","n/e","n/e","n/e","71","138","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","56","480","175"
"BZN|DK2","08.01.2023 22:00 - 08.01.2023 23:00 (UTC)","275","n/e","n/e","n/e","68","134","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","56","483","166"
"BZN|DK2","08.01.2023 23:00 - 09.01.2023 00:00 (UTC)","237","n/e","n/e","n/e","65","130","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","55","538","183"
"BZN|DK2","09.01.2023 00:00 - 09.01.2023 01:00 (UTC)","236","n/e","n/e","n/e","64","129","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","56","489","191"
"BZN|DK2","09.01.2023 01:00 - 09.01.2023 02:00 (UTC)","216","n/e","n/e","n/e","64","129","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","56","520","192"
"BZN|DK2","09.01.2023 02:00 - 09.01.2023 03:00 (UTC)","215","n/e","n/e","n/e","65","129","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","56","563","202"
"BZN|DK2","09.01.2023 03:00 - 09.01.2023 04:00 (UTC)","254","n/e","n/e","n/e","70","137","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","56","535","193"
"BZN|DK2","09.01.2023 04:00 - 09.01.2023 05:00 (UTC)","314","n/e","n/e","n/e","70","140","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","56","514","199"
"BZN|DK2","09.01.2023 05:00 - 09.01.2023 06:00 (UTC)","465","n/e","n/e","n/e","76","150","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","59","373","202"
"BZN|DK2","09.01.2023 06:00 - 09.01.2023 07:00 (UTC)","539","n/e","n/e","n/e","81","156","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","59","390","190"
"BZN|DK2","09.01.2023 07:00 - 09.01.2023 08:00 (UTC)","581","n/e","n/e","n/e","121","156","33","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","59","456","193"
"BZN|DK2","09.01.2023 08:00 - 09.01.2023 09:00 (UTC)","577","n/e","n/e","n/e","135","156","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","57","390","186"
"BZN|DK2","09.01.2023 09:00 - 09.01.2023 10:00 (UTC)","583","n/e","n/e","n/e","141","160","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6","56","404","122"
"BZN|DK2","09.01.2023 10:00 - 09.01.2023 11:00 (UTC)","578","n/e","n/e","n/e","143","160","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","15","56","175","97"
"BZN|DK2","09.01.2023 11:00 - 09.01.2023 12:00 (UTC)","574","n/e","n/e","n/e","142","157","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","61","56","102","84"
"BZN|DK2","09.01.2023 12:00 - 09.01.2023 13:00 (UTC)","568","n/e","n/e","n/e","142","156","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","85","58","95","96"
"BZN|DK2","09.01.2023 13:00 - 09.01.2023 14:00 (UTC)","587","n/e","n/e","n/e","141","159","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","36","57","131","103"
"BZN|DK2","09.01.2023 14:00 - 09.01.2023 15:00 (UTC)","595","n/e","n/e","n/e","152","179","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7","59","178","103"
"BZN|DK2","09.01.2023 15:00 - 09.01.2023 16:00 (UTC)","592","n/e","n/e","n/e","145","161","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","55","208","115"
"BZN|DK2","09.01.2023 16:00 - 09.01.2023 17:00 (UTC)","589","n/e","n/e","n/e","170","166","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","44","181","102"
"BZN|DK2","09.01.2023 17:00 - 09.01.2023 18:00 (UTC)","591","n/e","n/e","n/e","169","168","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","41","131","108"
"BZN|DK2","09.01.2023 18:00 - 09.01.2023 19:00 (UTC)","592","n/e","n/e","n/e","169","170","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","43","158","99"
"BZN|DK2","09.01.2023 19:00 - 09.01.2023 20:00 (UTC)","588","n/e","n/e","n/e","129","167","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","45","162","89"
"BZN|DK2","09.01.2023 20:00 - 09.01.2023 21:00 (UTC)","566","n/e","n/e","n/e","79","165","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","43","192","87"
"BZN|DK2","09.01.2023 21:00 - 09.01.2023 22:00 (UTC)","523","n/e","n/e","n/e","78","163","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","43","179","97"
"BZN|DK2","09.01.2023 22:00 - 09.01.2023 23:00 (UTC)","534","n/e","n/e","n/e","78","165","34","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","43","107","100"
"BZN|DK2","09.01.2023 23:00 - 10.01.2023 00:00 (UTC)","484","n/e","n/e","n/e","78","153","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","43","107","112"
"BZN|DK2","10.01.2023 00:00 - 10.01.2023 01:00 (UTC)","483","n/e","n/e","n/e","79","162","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","42","148","125"
"BZN|DK2","10.01.2023 01:00 - 10.01.2023 02:00 (UTC)","352","n/e","n/e","n/e","81","155","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","42","204","136"
"BZN|DK2","10.01.2023 02:00 - 10.01.2023 03:00 (UTC)","262","n/e","n/e","n/e","78","150","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","43","249","172"
"BZN|DK2","10.01.2023 03:00 - 10.01.2023 04:00 (UTC)","345","n/e","n/e","n/e","77","148","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","44","296","186"
"BZN|DK2","10.01.2023 04:00 - 10.01.2023 05:00 (UTC)","479","n/e","n/e","n/e","77","148","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","44","334","193"
"BZN|DK2","10.01.2023 05:00 - 10.01.2023 06:00 (UTC)","556","n/e","n/e","n/e","84","180","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","45","318","194"
"BZN|DK2","10.01.2023 06:00 - 10.01.2023 07:00 (UTC)","539","n/e","n/e","n/e","89","215","29","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","46","371","210"
"BZN|DK2","10.01.2023 07:00 - 10.01.2023 08:00 (UTC)","542","n/e","n/e","n/e","141","214","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","1","47","475","197"
"BZN|DK2","10.01.2023 08:00 - 10.01.2023 09:00 (UTC)","525","n/e","n/e","n/e","171","197","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","26","45","439","184"
"BZN|DK2","10.01.2023 09:00 - 10.01.2023 10:00 (UTC)","513","n/e","n/e","n/e","171","184","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","80","46","388","200"
"BZN|DK2","10.01.2023 10:00 - 10.01.2023 11:00 (UTC)","424","n/e","n/e","n/e","145","163","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","109","45","415","184"
"BZN|DK2","10.01.2023 11:00 - 10.01.2023 12:00 (UTC)","546","n/e","n/e","n/e","146","166","37","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","95","44","500","269"
"BZN|DK2","10.01.2023 12:00 - 10.01.2023 13:00 (UTC)","535","n/e","n/e","n/e","94","168","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","42","44","578","294"
"BZN|DK2","10.01.2023 13:00 - 10.01.2023 14:00 (UTC)","570","n/e","n/e","n/e","83","168","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","19","46","595","257"
"BZN|DK2","10.01.2023 14:00 - 10.01.2023 15:00 (UTC)","497","n/e","n/e","n/e","81","171","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5","46","619","251"
"BZN|DK2","10.01.2023 15:00 - 10.01.2023 16:00 (UTC)","539","n/e","n/e","n/e","104","171","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","46","449","265"
"BZN|DK2","10.01.2023 16:00 - 10.01.2023 17:00 (UTC)","506","n/e","n/e","n/e","107","175","36","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","46","634","286"
"BZN|DK2","10.01.2023 17:00 - 10.01.2023 18:00 (UTC)","397","n/e","n/e","n/e","104","170","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","45","762","334"
"BZN|DK2","10.01.2023 18:00 - 10.01.2023 19:00 (UTC)","360","n/e","n/e","n/e","78","171","35","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","45","836","360"
"BZN|DK2","10.01.2023 19:00 - 10.01.2023 20:00 (UTC)","375","n/e","n/e","n/e","75","167","32","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","45","869","381"
"BZN|DK2","10.01.2023 20:00 - 10.01.2023 21:00 (UTC)","505","n/e","n/e","n/e","80","175","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","46","878","401"
"BZN|DK2","10.01.2023 21:00 - 10.01.2023 22:00 (UTC)","462","n/e","n/e","n/e","79","173","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","45","891","413"
"BZN|DK2","10.01.2023 22:00 - 10.01.2023 23:00 (UTC)","335","n/e","n/e","n/e","76","166","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","45","875","455"
"BZN|DK2","10.01.2023 23:00 - 11.01.2023 00:00 (UTC)","246","n/e","n/e","n/e","57","118","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","43","864","502"
