"MTU (UTC)","Generation - Solar [MW] Day Ahead/ BZN|DK1","Generation - Solar [MW] Intraday / BZN|DK1","Generation - Solar [MW] Current / BZN|DK1","Generation - Wind Offshore [MW] Day Ahead/ BZN|DK1","Generation - Wind Offshore [MW] Intraday / BZN|DK1","Generation - Wind Offshore [MW] Current / BZN|DK1","Generation - Wind Onshore [MW] Day Ahead/ BZN|DK1","Generation - Wind Onshore [MW] Intraday / BZN|DK1","Generation - Wind Onshore [MW] Current / BZN|DK1"
"05.11.2024 23:00 - 06.11.2024 00:00","0","5","5","96","19","19","58","14","14"
"06.11.2024 00:00 - 06.11.2024 01:00","0","5","5","73","1","1","57","9","9"
"06.11.2024 01:00 - 06.11.2024 02:00","0","5","5","56","2","2","57","9","9"
"06.11.2024 02:00 - 06.11.2024 03:00","0","5","5","53","3","3","56","10","10"
"06.11.2024 03:00 - 06.11.2024 04:00","0","5","5","53","7","7","55","6","6"
"06.11.2024 04:00 - 06.11.2024 05:00","0","5","5","44","9","9","58","13","13"
"06.11.2024 05:00 - 06.11.2024 06:00","0","6","6","50","7","7","57","10","10"
"06.11.2024 06:00 - 06.11.2024 07:00","2","8","8","58","13","13","57","14","13"
"06.11.2024 07:00 - 06.11.2024 08:00","54","54","54","68","26","23","76","34","33"
"06.11.2024 08:00 - 06.11.2024 09:00","203","187","143","85","51","17","93","68","40"
"06.11.2024 09:00 - 06.11.2024 10:00","294","273","178","82","66","18","102","94","43"
"06.11.2024 10:00 - 06.11.2024 11:00","336","322","191","66","65","35","98","108","62"
"06.11.2024 11:00 - 06.11.2024 12:00","350","326","199","54","74","48","102","126","74"
"06.11.2024 12:00 - 06.11.2024 13:00","309","288","147","39","89","58","104","134","85"
"06.11.2024 13:00 - 06.11.2024 14:00","222","212","94","32","83","60","113","141","62"
"06.11.2024 14:00 - 06.11.2024 15:00","84","82","22","36","76","44","107","132","54"
"06.11.2024 15:00 - 06.11.2024 16:00","4","4","1","53","86","35","99","116","79"
"06.11.2024 16:00 - 06.11.2024 17:00","0","0","6","70","106","30","111","125","121"
"06.11.2024 17:00 - 06.11.2024 18:00","0","0","5","79","108","29","131","149","148"
"06.11.2024 18:00 - 06.11.2024 19:00","0","0","5","86","105","16","150","177","205"
"06.11.2024 19:00 - 06.11.2024 20:00","0","0","6","98","113","47","167","199","304"
"06.11.2024 20:00 - 06.11.2024 21:00","0","0","5","129","123","29","202","227","285"
"06.11.2024 21:00 - 06.11.2024 22:00","0","0","6","147","126","41","219","233","284"
"06.11.2024 22:00 - 06.11.2024 23:00","0","0","5","165","131","62","223","240","293"
"06.11.2024 23:00 - 07.11.2024 00:00","0","5","5","157","61","61","271","266","266"
"07.11.2024 00:00 - 07.11.2024 01:00","0","5","5","170","121","121","282","300","297"
"07.11.2024 01:00 - 07.11.2024 02:00","0","5","5","157","86","86","274","309","309"
"07.11.2024 02:00 - 07.11.2024 03:00","0","5","5","141","101","101","234","303","303"
"07.11.2024 03:00 - 07.11.2024 04:00","0","5","5","127","90","90","217","284","284"
"07.11.2024 04:00 - 07.11.2024 05:00","0","5","5","117","86","86","207","204","204"
"07.11.2024 05:00 - 07.11.2024 06:00","0","5","5","102","73","73","158","146","151"
"07.11.2024 06:00 - 07.11.2024 07:00","1","8","8","90","72","72","121","118","118"
"07.11.2024 07:00 - 07.11.2024 08:00","54","53","53","72","48","51","113","91","91"
"07.11.2024 08:00 - 07.11.2024 09:00","231","212","169","55","20","37","102","80","49"
"07.11.2024 09:00 - 07.11.2024 10:00","335","316","215","42","11","9","92","67","36"
"07.11.2024 10:00 - 07.11.2024 11:00","377","370","246","30","12","3","87","54","38"
"07.11.2024 11:00 - 07.11.2024 12:00","356","368","232","24","6","3","87","45","23"
"07.11.2024 12:00 - 07.11.2024 13:00","299","321","202","16","0","1","71","42","16"
"07.11.2024 13:00 - 07.11.2024 14:00","208","225","130","8","3","2","50","37","13"
"07.11.2024 14:00 - 07.11.2024 15:00","75","78","75","8","7","0","34","27","5"
"07.11.2024 15:00 - 07.11.2024 16:00","4","4","3","13","9","2","35","24","10"
"07.11.2024 16:00 - 07.11.2024 17:00","0","0","6","21","8","2","42","25","8"
"07.11.2024 17:00 - 07.11.2024 18:00","0","0","5","30","18","3","53","27","12"
"07.11.2024 18:00 - 07.11.2024 19:00","0","0","6","39","32","8","69","30","12"
"07.11.2024 19:00 - 07.11.2024 20:00","0","0","5","56","41","13","70","34","18"
"07.11.2024 20:00 - 07.11.2024 21:00","0","0","5","82","63","18","75","46","26"
"07.11.2024 21:00 - 07.11.2024 22:00","0","0","5","94","91","36","83","63","30"
"07.11.2024 22:00 - 07.11.2024 23:00","0","0","5","101","112","63","97","82","31"
"07.11.2024 23:00 - 08.11.2024 00:00","0","5","5","107","84","84","84","36","36"
"08.11.2024 00:00 - 08.11.2024 01:00","0","5","5","119","149","149","102","40","40"
"08.11.2024 01:00 - 08.11.2024 02:00","0","5","5","134","114","114","111","39","39"
"08.11.2024 02:00 - 08.11.2024 03:00","0","5","5","146","47","47","112","40","40"
"08.11.2024 03:00 - 08.11.2024 04:00","0","5","5","141","27","27","110","48","48"
"08.11.2024 04:00 - 08.11.2024 05:00","0","5","5","146","20","20","103","44","44"
"08.11.2024 05:00 - 08.11.2024 06:00","0","5","5","161","45","45","98","40","40"
"08.11.2024 06:00 - 08.11.2024 07:00","1","7","7","194","82","80","108","52","52"
"08.11.2024 07:00 - 08.11.2024 08:00","34","37","37","229","77","71","146","69","68"
"08.11.2024 08:00 - 08.11.2024 09:00","155","148","123","244","104","93","172","107","95"
"08.11.2024 09:00 - 08.11.2024 10:00","234","218","156","250","142","140","190","149","119"
"08.11.2024 10:00 - 08.11.2024 11:00","272","250","165","265","184","164","238","195","212"
"08.11.2024 11:00 - 08.11.2024 12:00","268","260","178","280","219","221","278","260","238"
"08.11.2024 12:00 - 08.11.2024 13:00","239","225","142","298","242","187","307","277","226"
"08.11.2024 13:00 - 08.11.2024 14:00","172","159","87","325","265","192","289","261","186"
"08.11.2024 14:00 - 08.11.2024 15:00","60","57","9","354","283","264","277","239","190"
"08.11.2024 15:00 - 08.11.2024 16:00","3","3","0","386","336","343","300","245","236"
"08.11.2024 16:00 - 08.11.2024 17:00","0","0","5","444","442","437","338","291","299"
"08.11.2024 17:00 - 08.11.2024 18:00","0","0","5","527","535","481","345","354","325"
"08.11.2024 18:00 - 08.11.2024 19:00","0","0","5","566","582","539","387","425","424"
"08.11.2024 19:00 - 08.11.2024 20:00","0","0","5","594","613","557","458","486","495"
"08.11.2024 20:00 - 08.11.2024 21:00","0","0","5","610","638","528","476","532","485"
"08.11.2024 21:00 - 08.11.2024 22:00","0","0","5","612","639","455","457","505","494"
"08.11.2024 22:00 - 08.11.2024 23:00","0","0","5","613","623","501","426","473","488"
"08.11.2024 23:00 - 09.11.2024 00:00","0","5","5","564","465","465","355","449","449"
"09.11.2024 00:00 - 09.11.2024 01:00","0","5","5","545","416","416","340","471","471"
"09.11.2024 01:00 - 09.11.2024 02:00","0","5","5","532","446","446","345","496","496"
"09.11.2024 02:00 - 09.11.2024 03:00","0","5","5","556","451","451","383","487","487"
"09.11.2024 03:00 - 09.11.2024 04:00","0","5","5","578","435","435","446","495","495"
"09.11.2024 04:00 - 09.11.2024 05:00","0","5","5","586","458","458","499","533","533"
"09.11.2024 05:00 - 09.11.2024 06:00","0","5","5","602","516","516","476","508","508"
"09.11.2024 06:00 - 09.11.2024 07:00","1","6","6","605","529","529","438","508","508"
"09.11.2024 07:00 - 09.11.2024 08:00","36","39","39","583","440","426","454","402","402"
"09.11.2024 08:00 - 09.11.2024 09:00","178","177","137","544","431","334","471","362","370"
"09.11.2024 09:00 - 09.11.2024 10:00","266","263","141","508","407","276","467","364","379"
"09.11.2024 10:00 - 09.11.2024 11:00","311","307","154","487","399","291","497","410","272"
"09.11.2024 11:00 - 09.11.2024 12:00","318","312","146","470","397","311","498","466","253"
"09.11.2024 12:00 - 09.11.2024 13:00","278","276","106","445","401","309","497","491","166"
"09.11.2024 13:00 - 09.11.2024 14:00","201","197","59","433","399","325","452","467","149"
"09.11.2024 14:00 - 09.11.2024 15:00","64","64","1","449","388","247","409","403","128"
"09.11.2024 15:00 - 09.11.2024 16:00","3","3","0","466","387","231","393","377","145"
"09.11.2024 16:00 - 09.11.2024 17:00","0","0","5","469","411","249","389","361","148"
"09.11.2024 17:00 - 09.11.2024 18:00","0","0","5","459","404","200","349","333","157"
"09.11.2024 18:00 - 09.11.2024 19:00","0","0","5","434","367","140","302","273","125"
"09.11.2024 19:00 - 09.11.2024 20:00","0","0","5","392","348","150","285","238","123"
"09.11.2024 20:00 - 09.11.2024 21:00","0","0","5","364","344","119","273","230","101"
"09.11.2024 21:00 - 09.11.2024 22:00","0","0","5","345","344","111","266","226","96"
"09.11.2024 22:00 - 09.11.2024 23:00","0","0","5","323","331","126","239","223","94"
"09.11.2024 23:00 - 10.11.2024 00:00","0","5","5","288","174","174","111","60","60"
"10.11.2024 00:00 - 10.11.2024 01:00","0","5","5","285","189","189","116","85","85"
"10.11.2024 01:00 - 10.11.2024 02:00","0","5","5","301","198","198","125","87","87"
"10.11.2024 02:00 - 10.11.2024 03:00","0","5","5","305","153","153","118","61","61"
"10.11.2024 03:00 - 10.11.2024 04:00","0","5","5","287","172","172","117","68","68"
"10.11.2024 04:00 - 10.11.2024 05:00","0","5","5","284","158","158","120","71","71"
"10.11.2024 05:00 - 10.11.2024 06:00","0","5","5","281","170","167","102","47","47"
"10.11.2024 06:00 - 10.11.2024 07:00","1","6","6","262","176","176","96","48","48"
"10.11.2024 07:00 - 10.11.2024 08:00","28","32","32","238","191","193","106","46","46"
"10.11.2024 08:00 - 10.11.2024 09:00","150","140","114","234","200","231","108","60","44"
"10.11.2024 09:00 - 10.11.2024 10:00","234","193","137","241","220","272","99","70","43"
"10.11.2024 10:00 - 10.11.2024 11:00","277","218","149","240","267","362","92","74","43"
"10.11.2024 11:00 - 10.11.2024 12:00","266","207","143","234","291","324","92","73","44"
"10.11.2024 12:00 - 10.11.2024 13:00","224","172","118","212","269","112","90","75","45"
"10.11.2024 13:00 - 10.11.2024 14:00","142","113","82","178","261","80","75","76","57"
"10.11.2024 14:00 - 10.11.2024 15:00","41","34","13","148","293","72","57","79","70"
"10.11.2024 15:00 - 10.11.2024 16:00","2","2","8","140","267","86","57","90","134"
"10.11.2024 16:00 - 10.11.2024 17:00","0","0","5","150","237","113","70","111","126"
"10.11.2024 17:00 - 10.11.2024 18:00","0","0","5","159","263","108","82","131","137"
"10.11.2024 18:00 - 10.11.2024 19:00","0","0","5","166","264","136","92","154","151"
"10.11.2024 19:00 - 10.11.2024 20:00","0","0","5","182","261","113","102","179","164"
"10.11.2024 20:00 - 10.11.2024 21:00","0","0","5","223","262","145","130","203","167"
"10.11.2024 21:00 - 10.11.2024 22:00","0","0","5","285","279","215","147","210","141"
"10.11.2024 22:00 - 10.11.2024 23:00","0","0","5","325","312","308","160","207","123"
"10.11.2024 23:00 - 11.11.2024 00:00","0","5","5","317","289","289","178","110","110"
"11.11.2024 00:00 - 11.11.2024 01:00","0","5","5","291","239","239","161","121","121"
"11.11.2024 01:00 - 11.11.2024 02:00","0","5","5","276","148","148","152","126","126"
"11.11.2024 02:00 - 11.11.2024 03:00","0","5","5","228","41","41","150","87","87"
"11.11.2024 03:00 - 11.11.2024 04:00","0","5","5","170","26","26","136","41","43"
"11.11.2024 04:00 - 11.11.2024 05:00","0","5","5","185","30","30","119","51","51"
"11.11.2024 05:00 - 11.11.2024 06:00","0","5","5","235","118","118","105","47","47"
"11.11.2024 06:00 - 11.11.2024 07:00","0","7","7","245","248","248","96","50","50"
"11.11.2024 07:00 - 11.11.2024 08:00","12","21","21","243","280","270","105","62","62"
"11.11.2024 08:00 - 11.11.2024 09:00","81","83","82","249","341","225","105","71","74"
"11.11.2024 09:00 - 11.11.2024 10:00","130","134","115","268","366","191","115","82","78"
"11.11.2024 10:00 - 11.11.2024 11:00","163","184","170","294","354","241","128","115","115"
"11.11.2024 11:00 - 11.11.2024 12:00","167","208","160","340","374","232","170","167","112"
"11.11.2024 12:00 - 11.11.2024 13:00","157","206","155","421","411","277","208","203","150"
"11.11.2024 13:00 - 11.11.2024 14:00","122","160","150","474","434","305","222","199","144"
"11.11.2024 14:00 - 11.11.2024 15:00","39","54","31","473","439","343","221","185","140"
"11.11.2024 15:00 - 11.11.2024 16:00","2","2","21","473","429","314","235","185","169"
"11.11.2024 16:00 - 11.11.2024 17:00","0","0","5","493","415","282","238","178","193"
"11.11.2024 17:00 - 11.11.2024 18:00","0","0","6","499","386","306","204","152","209"
"11.11.2024 18:00 - 11.11.2024 19:00","0","0","5","488","341","246","191","138","213"
"11.11.2024 19:00 - 11.11.2024 20:00","0","0","5","463","301","183","194","133","148"
"11.11.2024 20:00 - 11.11.2024 21:00","0","0","5","426","281","103","187","134","141"
"11.11.2024 21:00 - 11.11.2024 22:00","0","0","5","403","276","45","182","127","142"
"11.11.2024 22:00 - 11.11.2024 23:00","0","0","5","394","257","28","176","122","117"
"11.11.2024 23:00 - 12.11.2024 00:00","0","5","5","234","45","45","153","127","127"
"12.11.2024 00:00 - 12.11.2024 01:00","0","5","5","229","43","43","137","117","117"
"12.11.2024 01:00 - 12.11.2024 02:00","0","5","5","188","63","63","119","127","127"
"12.11.2024 02:00 - 12.11.2024 03:00","0","5","5","154","46","46","106","127","127"
"12.11.2024 03:00 - 12.11.2024 04:00","0","5","5","147","56","56","95","117","117"
"12.11.2024 04:00 - 12.11.2024 05:00","0","5","5","142","64","64","92","118","118"
"12.11.2024 05:00 - 12.11.2024 06:00","0","6","6","131","51","51","85","101","101"
"12.11.2024 06:00 - 12.11.2024 07:00","1","7","7","125","35","35","77","78","78"
"12.11.2024 07:00 - 12.11.2024 08:00","47","53","53","113","37","34","72","55","55"
"12.11.2024 08:00 - 12.11.2024 09:00","292","304","332","92","39","24","60","41","22"
"12.11.2024 09:00 - 12.11.2024 10:00","465","491","354","74","35","21","52","31","22"
"12.11.2024 10:00 - 12.11.2024 11:00","525","583","749","51","25","12","49","24","9"
"12.11.2024 11:00 - 12.11.2024 12:00","542","571","742","37","9","16","59","29","15"
"12.11.2024 12:00 - 12.11.2024 13:00","485","461","661","43","4","28","69","44","18"
"12.11.2024 13:00 - 12.11.2024 14:00","329","297","383","51","12","8","79","46","15"
"12.11.2024 14:00 - 12.11.2024 15:00","89","79","71","67","20","20","80","44","12"
"12.11.2024 15:00 - 12.11.2024 16:00","3","3","22","86","30","22","91","57","33"
"12.11.2024 16:00 - 12.11.2024 17:00","0","0","0","93","51","30","110","82","42"
"12.11.2024 17:00 - 12.11.2024 18:00","0","0","1","106","52","5","130","108","25"
"12.11.2024 18:00 - 12.11.2024 19:00","0","0","1","130","42","18","169","158","56"
"12.11.2024 19:00 - 12.11.2024 20:00","0","0","1","189","67","29","193","205","73"
"12.11.2024 20:00 - 12.11.2024 21:00","0","0","0","234","123","53","218","247","99"
"12.11.2024 21:00 - 12.11.2024 22:00","0","0","1","240","187","85","221","290","155"
"12.11.2024 22:00 - 12.11.2024 23:00","0","0","0","259","246","163","242","349","183"
"12.11.2024 23:00 - 13.11.2024 00:00","0","1","1","274","252","252","294","229","229"
"13.11.2024 00:00 - 13.11.2024 01:00","0","0","0","305","220","220","334","231","231"
"13.11.2024 01:00 - 13.11.2024 02:00","0","0","0","346","297","297","384","221","221"
"13.11.2024 02:00 - 13.11.2024 03:00","0","0","0","413","377","377","462","333","333"
"13.11.2024 03:00 - 13.11.2024 04:00","0","0","0","499","459","459","597","362","362"
"13.11.2024 04:00 - 13.11.2024 05:00","0","0","0","589","501","501","673","447","447"
"13.11.2024 05:00 - 13.11.2024 06:00","0","1","1","604","566","566","580","468","468"
"13.11.2024 06:00 - 13.11.2024 07:00","1","1","1","576","466","466","526","405","405"
"13.11.2024 07:00 - 13.11.2024 08:00","26","26","26","567","484","480","657","617","616"
"13.11.2024 08:00 - 13.11.2024 09:00","216","194","190","602","566","572","783","767","577"
"13.11.2024 09:00 - 13.11.2024 10:00","374","329","284","626","616","505","813","790","632"
"13.11.2024 10:00 - 13.11.2024 11:00","407","378","329","611","601","581","968","869","725"
"13.11.2024 11:00 - 13.11.2024 12:00","365","332","284","596","590","616","965","865","809"
"13.11.2024 12:00 - 13.11.2024 13:00","268","249","198","593","580","508","973","847","808"
"13.11.2024 13:00 - 13.11.2024 14:00","150","155","103","613","578","519","983","866","1001"
"13.11.2024 14:00 - 13.11.2024 15:00","34","37","13","668","617","562","1072","969","1359"
"13.11.2024 15:00 - 13.11.2024 16:00","1","1","1","721","659","669","1245","1132","1588"
"13.11.2024 16:00 - 13.11.2024 17:00","0","0","0","772","709","719","1362","1269","1731"
"13.11.2024 17:00 - 13.11.2024 18:00","0","0","1","843","793","824","1330","1285","1794"
"13.11.2024 18:00 - 13.11.2024 19:00","0","0","1","865","832","789","1387","1362","1997"
"13.11.2024 19:00 - 13.11.2024 20:00","0","0","1","866","831","863","1586","1411","1983"
"13.11.2024 20:00 - 13.11.2024 21:00","0","0","1","867","822","826","1714","1517","2029"
"13.11.2024 21:00 - 13.11.2024 22:00","0","0","1","868","828","904","1768","1576","2028"
"13.11.2024 22:00 - 13.11.2024 23:00","0","0","1","873","837","868","1793","1621","2039"
"13.11.2024 23:00 - 14.11.2024 00:00","0","1","1","851","944","944","1750","2091","2091"
"14.11.2024 00:00 - 14.11.2024 01:00","0","0","0","848","963","963","1779","2105","2105"
"14.11.2024 01:00 - 14.11.2024 02:00","0","0","0","850","1019","1019","1825","2034","2034"
"14.11.2024 02:00 - 14.11.2024 03:00","0","0","0","856","943","943","1829","1965","1965"
"14.11.2024 03:00 - 14.11.2024 04:00","0","0","0","863","899","899","1684","1860","1860"
"14.11.2024 04:00 - 14.11.2024 05:00","0","0","0","868","940","940","1482","1776","1776"
"14.11.2024 05:00 - 14.11.2024 06:00","0","1","1","873","997","997","1301","1703","1703"
"14.11.2024 06:00 - 14.11.2024 07:00","1","2","2","864","885","885","1225","1702","1702"
"14.11.2024 07:00 - 14.11.2024 08:00","47","46","46","849","870","860","1241","1627","1627"
"14.11.2024 08:00 - 14.11.2024 09:00","350","345","375","839","855","864","1156","1445","1321"
"14.11.2024 09:00 - 14.11.2024 10:00","580","571","486","822","809","781","1052","1147","1071"
"14.11.2024 10:00 - 14.11.2024 11:00","692","690","597","795","764","727","1000","1024","964"
"14.11.2024 11:00 - 14.11.2024 12:00","694","703","649","776","753","719","913","887","872"
"14.11.2024 12:00 - 14.11.2024 13:00","595","597","524","772","763","708","798","749","723"
"14.11.2024 13:00 - 14.11.2024 14:00","394","385","334","760","762","713","706","619","373"
"14.11.2024 14:00 - 14.11.2024 15:00","94","88","76","730","735","660","618","513","201"
"14.11.2024 15:00 - 14.11.2024 16:00","3","3","27","697","710","628","584","447","151"
"14.11.2024 16:00 - 14.11.2024 17:00","0","0","0","688","686","600","488","360","165"
"14.11.2024 17:00 - 14.11.2024 18:00","0","0","1","699","657","583","410","344","237"
"14.11.2024 18:00 - 14.11.2024 19:00","0","0","1","693","652","627","426","406","452"
"14.11.2024 19:00 - 14.11.2024 20:00","0","0","1","627","650","692","557","516","636"
"14.11.2024 20:00 - 14.11.2024 21:00","0","0","1","607","662","698","705","688","965"
