"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|DK1","04.02.2023 17:00 - 04.02.2023 18:00 (UTC)","305","n/e","n/e","n/e","516","558","19","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","115","350","462"
"BZN|DK1","04.02.2023 18:00 - 04.02.2023 19:00 (UTC)","304","n/e","n/e","n/e","490","510","18","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","109","469","613"
"BZN|DK1","04.02.2023 19:00 - 04.02.2023 20:00 (UTC)","307","n/e","n/e","n/e","474","500","16","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","107","615","765"
"BZN|DK1","04.02.2023 20:00 - 04.02.2023 21:00 (UTC)","301","n/e","n/e","n/e","411","507","16","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","85","713","910"
"BZN|DK1","04.02.2023 21:00 - 04.02.2023 22:00 (UTC)","281","n/e","n/e","n/e","307","569","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","82","774","990"
"BZN|DK1","04.02.2023 22:00 - 04.02.2023 23:00 (UTC)","280","n/e","n/e","n/e","237","452","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","82","941","1262"
"BZN|DK1","04.02.2023 23:00 - 05.02.2023 00:00 (UTC)","277","n/e","n/e","n/e","192","361","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","77","1110","1649"
"BZN|DK1","05.02.2023 00:00 - 05.02.2023 01:00 (UTC)","278","n/e","n/e","n/e","152","340","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","5","73","1130","1754"
"BZN|DK1","05.02.2023 01:00 - 05.02.2023 02:00 (UTC)","264","n/e","n/e","n/e","166","329","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","5","74","1115","1776"
"BZN|DK1","05.02.2023 02:00 - 05.02.2023 03:00 (UTC)","233","n/e","n/e","n/e","133","262","7","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","5","74","1055","1805"
"BZN|DK1","05.02.2023 03:00 - 05.02.2023 04:00 (UTC)","171","n/e","n/e","n/e","148","264","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","5","74","1035","1679"
"BZN|DK1","05.02.2023 04:00 - 05.02.2023 05:00 (UTC)","171","n/e","n/e","n/e","155","270","7","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","5","73","1017","1529"
"BZN|DK1","05.02.2023 05:00 - 05.02.2023 06:00 (UTC)","279","n/e","n/e","n/e","179","376","5","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","5","73","877","1346"
"BZN|DK1","05.02.2023 06:00 - 05.02.2023 07:00 (UTC)","282","n/e","n/e","n/e","278","403","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","76","1010","1091"
"BZN|DK1","05.02.2023 07:00 - 05.02.2023 08:00 (UTC)","294","n/e","n/e","n/e","277","446","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","5","76","1026","980"
"BZN|DK1","05.02.2023 08:00 - 05.02.2023 09:00 (UTC)","320","n/e","n/e","n/e","286","545","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","43","77","1036","841"
"BZN|DK1","05.02.2023 09:00 - 05.02.2023 10:00 (UTC)","304","n/e","n/e","n/e","311","471","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","191","77","1092","1075"
"BZN|DK1","05.02.2023 10:00 - 05.02.2023 11:00 (UTC)","297","n/e","n/e","n/e","286","393","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","320","77","1121","1574"
"BZN|DK1","05.02.2023 11:00 - 05.02.2023 12:00 (UTC)","299","n/e","n/e","n/e","252","415","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","456","76","1115","1676"
"BZN|DK1","05.02.2023 12:00 - 05.02.2023 13:00 (UTC)","298","n/e","n/e","n/e","228","434","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","474","76","923","1744"
"BZN|DK1","05.02.2023 13:00 - 05.02.2023 14:00 (UTC)","302","n/e","n/e","n/e","222","558","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","383","76","785","1570"
"BZN|DK1","05.02.2023 14:00 - 05.02.2023 15:00 (UTC)","302","n/e","n/e","n/e","264","473","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","203","77","888","1304"
"BZN|DK1","05.02.2023 15:00 - 05.02.2023 16:00 (UTC)","303","n/e","n/e","n/e","317","620","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","51","77","834","1010"
"BZN|DK1","05.02.2023 16:00 - 05.02.2023 17:00 (UTC)","303","n/e","n/e","n/e","332","564","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","1","91","801","868"
"BZN|DK1","05.02.2023 17:00 - 05.02.2023 18:00 (UTC)","303","n/e","n/e","n/e","368","584","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","90","566","939"
"BZN|DK1","05.02.2023 18:00 - 05.02.2023 19:00 (UTC)","304","n/e","n/e","n/e","357","616","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","87","576","904"
"BZN|DK1","05.02.2023 19:00 - 05.02.2023 20:00 (UTC)","290","n/e","n/e","n/e","336","517","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","84","607","983"
"BZN|DK1","05.02.2023 20:00 - 05.02.2023 21:00 (UTC)","296","n/e","n/e","n/e","338","617","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","88","325","860"
"BZN|DK1","05.02.2023 21:00 - 05.02.2023 22:00 (UTC)","303","n/e","n/e","n/e","352","643","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","91","268","708"
"BZN|DK1","05.02.2023 22:00 - 05.02.2023 23:00 (UTC)","303","n/e","n/e","n/e","401","611","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","96","230","548"
"BZN|DK1","05.02.2023 23:00 - 06.02.2023 00:00 (UTC)","317","n/e","n/e","n/e","222","531","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","110","145","441"
"BZN|DK1","06.02.2023 00:00 - 06.02.2023 01:00 (UTC)","316","n/e","n/e","n/e","196","524","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","111","201","359"
"BZN|DK1","06.02.2023 01:00 - 06.02.2023 02:00 (UTC)","316","n/e","n/e","n/e","201","498","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","109","104","330"
"BZN|DK1","06.02.2023 02:00 - 06.02.2023 03:00 (UTC)","317","n/e","n/e","n/e","218","523","7","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","109","49","202"
"BZN|DK1","06.02.2023 03:00 - 06.02.2023 04:00 (UTC)","315","n/e","n/e","n/e","298","533","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","112","77","113"
"BZN|DK1","06.02.2023 04:00 - 06.02.2023 05:00 (UTC)","324","n/e","n/e","n/e","315","541","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","114","89","122"
"BZN|DK1","06.02.2023 05:00 - 06.02.2023 06:00 (UTC)","352","n/e","n/e","n/e","376","607","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","127","70","136"
"BZN|DK1","06.02.2023 06:00 - 06.02.2023 07:00 (UTC)","365","n/e","n/e","n/e","437","732","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","125","18","100"
"BZN|DK1","06.02.2023 07:00 - 06.02.2023 08:00 (UTC)","368","n/e","n/e","n/e","437","852","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","19","125","7","73"
"BZN|DK1","06.02.2023 08:00 - 06.02.2023 09:00 (UTC)","368","n/e","n/e","n/e","440","778","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","110","124","4","58"
"BZN|DK1","06.02.2023 09:00 - 06.02.2023 10:00 (UTC)","367","n/e","n/e","n/e","446","645","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","231","124","4","25"
"BZN|DK1","06.02.2023 10:00 - 06.02.2023 11:00 (UTC)","384","n/e","n/e","n/e","475","617","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","335","126","6","16"
"BZN|DK1","06.02.2023 11:00 - 06.02.2023 12:00 (UTC)","376","n/e","n/e","n/e","462","634","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","319","130","1","26"
"BZN|DK1","06.02.2023 12:00 - 06.02.2023 13:00 (UTC)","366","n/e","n/e","n/e","417","601","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","308","129","1","66"
"BZN|DK1","06.02.2023 13:00 - 06.02.2023 14:00 (UTC)","367","n/e","n/e","n/e","418","598","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","233","127","31","103"
"BZN|DK1","06.02.2023 14:00 - 06.02.2023 15:00 (UTC)","365","n/e","n/e","n/e","427","580","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","119","126","103","155"
"BZN|DK1","06.02.2023 15:00 - 06.02.2023 16:00 (UTC)","365","n/e","n/e","n/e","437","638","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","37","127","188","202"
"BZN|DK1","06.02.2023 16:00 - 06.02.2023 17:00 (UTC)","365","n/e","n/e","n/e","462","705","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","1","128","226","288"
"BZN|DK1","06.02.2023 17:00 - 06.02.2023 18:00 (UTC)","364","n/e","n/e","n/e","462","826","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","126","165","393"
"BZN|DK1","06.02.2023 18:00 - 06.02.2023 19:00 (UTC)","365","n/e","n/e","n/e","462","772","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","127","170","516"
"BZN|DK1","06.02.2023 19:00 - 06.02.2023 20:00 (UTC)","364","n/e","n/e","n/e","440","653","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","127","275","617"
"BZN|DK1","06.02.2023 20:00 - 06.02.2023 21:00 (UTC)","355","n/e","n/e","n/e","397","630","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","127","357","619"
"BZN|DK1","06.02.2023 21:00 - 06.02.2023 22:00 (UTC)","333","n/e","n/e","n/e","349","664","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","126","330","658"
"BZN|DK1","06.02.2023 22:00 - 06.02.2023 23:00 (UTC)","332","n/e","n/e","n/e","333","627","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","126","309","700"
"BZN|DK1","06.02.2023 23:00 - 07.02.2023 00:00 (UTC)","323","n/e","n/e","n/e","271","533","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","102","358","803"
"BZN|DK1","07.02.2023 00:00 - 07.02.2023 01:00 (UTC)","337","n/e","n/e","n/e","256","496","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","102","429","862"
"BZN|DK1","07.02.2023 01:00 - 07.02.2023 02:00 (UTC)","339","n/e","n/e","n/e","255","528","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","101","406","815"
"BZN|DK1","07.02.2023 02:00 - 07.02.2023 03:00 (UTC)","350","n/e","n/e","n/e","270","575","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","101","395","723"
"BZN|DK1","07.02.2023 03:00 - 07.02.2023 04:00 (UTC)","355","n/e","n/e","n/e","358","617","23","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","101","304","655"
"BZN|DK1","07.02.2023 04:00 - 07.02.2023 05:00 (UTC)","384","n/e","n/e","n/e","331","605","17","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","102","257","712"
"BZN|DK1","07.02.2023 05:00 - 07.02.2023 06:00 (UTC)","426","n/e","n/e","n/e","425","612","30","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","104","308","797"
"BZN|DK1","07.02.2023 06:00 - 07.02.2023 07:00 (UTC)","409","n/e","n/e","n/e","462","697","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","105","438","891"
"BZN|DK1","07.02.2023 07:00 - 07.02.2023 08:00 (UTC)","407","n/e","n/e","n/e","444","834","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","17","106","549","887"
"BZN|DK1","07.02.2023 08:00 - 07.02.2023 09:00 (UTC)","383","n/e","n/e","n/e","443","700","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","97","104","568","862"
"BZN|DK1","07.02.2023 09:00 - 07.02.2023 10:00 (UTC)","377","n/e","n/e","n/e","444","639","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","219","103","515","907"
"BZN|DK1","07.02.2023 10:00 - 07.02.2023 11:00 (UTC)","370","n/e","n/e","n/e","410","545","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","332","103","466","933"
"BZN|DK1","07.02.2023 11:00 - 07.02.2023 12:00 (UTC)","366","n/e","n/e","n/e","368","461","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","411","101","480","1011"
"BZN|DK1","07.02.2023 12:00 - 07.02.2023 13:00 (UTC)","363","n/e","n/e","n/e","352","524","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","384","98","475","1041"
"BZN|DK1","07.02.2023 13:00 - 07.02.2023 14:00 (UTC)","366","n/e","n/e","n/e","360","479","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","279","106","541","1062"
"BZN|DK1","07.02.2023 14:00 - 07.02.2023 15:00 (UTC)","364","n/e","n/e","n/e","386","557","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","148","117","560","1039"
"BZN|DK1","07.02.2023 15:00 - 07.02.2023 16:00 (UTC)","378","n/e","n/e","n/e","421","648","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","39","124","609","966"
"BZN|DK1","07.02.2023 16:00 - 07.02.2023 17:00 (UTC)","423","n/e","n/e","n/e","448","830","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","1","125","617","881"
"BZN|DK1","07.02.2023 17:00 - 07.02.2023 18:00 (UTC)","420","n/e","n/e","n/e","449","855","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","127","597","896"
"BZN|DK1","07.02.2023 18:00 - 07.02.2023 19:00 (UTC)","411","n/e","n/e","n/e","449","874","14","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","127","555","907"
"BZN|DK1","07.02.2023 19:00 - 07.02.2023 20:00 (UTC)","407","n/e","n/e","n/e","415","790","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","126","549","878"
"BZN|DK1","07.02.2023 20:00 - 07.02.2023 21:00 (UTC)","404","n/e","n/e","n/e","344","637","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","127","561","841"
"BZN|DK1","07.02.2023 21:00 - 07.02.2023 22:00 (UTC)","383","n/e","n/e","n/e","303","638","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","125","422","838"
"BZN|DK1","07.02.2023 22:00 - 07.02.2023 23:00 (UTC)","360","n/e","n/e","n/e","281","633","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","127","351","801"
"BZN|DK1","07.02.2023 23:00 - 08.02.2023 00:00 (UTC)","336","n/e","n/e","n/e","244","621","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","126","358","782"
"BZN|DK1","08.02.2023 00:00 - 08.02.2023 01:00 (UTC)","333","n/e","n/e","n/e","242","656","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","128","353","769"
"BZN|DK1","08.02.2023 01:00 - 08.02.2023 02:00 (UTC)","332","n/e","n/e","n/e","244","600","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","127","409","770"
"BZN|DK1","08.02.2023 02:00 - 08.02.2023 03:00 (UTC)","333","n/e","n/e","n/e","244","633","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","127","336","692"
"BZN|DK1","08.02.2023 03:00 - 08.02.2023 04:00 (UTC)","332","n/e","n/e","n/e","245","628","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","127","281","670"
"BZN|DK1","08.02.2023 04:00 - 08.02.2023 05:00 (UTC)","372","n/e","n/e","n/e","265","671","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","126","221","623"
"BZN|DK1","08.02.2023 05:00 - 08.02.2023 06:00 (UTC)","391","n/e","n/e","n/e","403","816","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","0","127","218","671"
"BZN|DK1","08.02.2023 06:00 - 08.02.2023 07:00 (UTC)","383","n/e","n/e","n/e","481","850","15","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","3","0","128","405","792"
"BZN|DK1","08.02.2023 07:00 - 08.02.2023 08:00 (UTC)","389","n/e","n/e","n/e","440","806","13","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","29","128","601","866"
"BZN|DK1","08.02.2023 08:00 - 08.02.2023 09:00 (UTC)","358","n/e","n/e","n/e","436","723","12","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","140","126","569","779"
"BZN|DK1","08.02.2023 09:00 - 08.02.2023 10:00 (UTC)","349","n/e","n/e","n/e","388","574","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","290","125","593","762"
"BZN|DK1","08.02.2023 10:00 - 08.02.2023 11:00 (UTC)","353","n/e","n/e","n/e","362","429","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","494","103","575","855"
"BZN|DK1","08.02.2023 11:00 - 08.02.2023 12:00 (UTC)","358","n/e","n/e","n/e","316","446","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","484","99","618","1014"
"BZN|DK1","08.02.2023 12:00 - 08.02.2023 13:00 (UTC)","364","n/e","n/e","n/e","307","437","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","450","101","619","1268"
"BZN|DK1","08.02.2023 13:00 - 08.02.2023 14:00 (UTC)","359","n/e","n/e","n/e","325","395","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","368","101","751","1422"
"BZN|DK1","08.02.2023 14:00 - 08.02.2023 15:00 (UTC)","352","n/e","n/e","n/e","337","423","9","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","229","102","964","1501"
"BZN|DK1","08.02.2023 15:00 - 08.02.2023 16:00 (UTC)","351","n/e","n/e","n/e","345","566","10","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","70","102","1108","1496"
"BZN|DK1","08.02.2023 16:00 - 08.02.2023 17:00 (UTC)","348","n/e","n/e","n/e","350","560","11","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","2","2","102","1138","1457"
"BZN|DK1","08.02.2023 17:00 - 08.02.2023 18:00 (UTC)","349","n/e","n/e","n/e","309","416","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","0","90","1142","1501"
"BZN|DK1","08.02.2023 18:00 - 08.02.2023 19:00 (UTC)","345","n/e","n/e","n/e","291","394","8","n/e","n/e","n/e","n/e","n/e","3","n/e","n/e","n/e","n/e","1","1","91","1152","1849"
"BZN|DK1","08.02.2023 19:00 - 08.02.2023 20:00 (UTC)","283","n/e","n/e","n/e","118","359","5","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","9","88","1159","1987"
"BZN|DK1","08.02.2023 20:00 - 08.02.2023 21:00 (UTC)","327","n/e","n/e","n/e","86","438","5","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","0","6","88","1084","2077"
"BZN|DK1","08.02.2023 21:00 - 08.02.2023 22:00 (UTC)","292","n/e","n/e","n/e","84","357","5","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","0","5","86","1170","2279"
"BZN|DK1","08.02.2023 22:00 - 08.02.2023 23:00 (UTC)","218","n/e","n/e","n/e","88","319","6","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","5","75","1160","2326"
"BZN|DK1","08.02.2023 23:00 - 09.02.2023 00:00 (UTC)","159","n/e","n/e","n/e","93","317","8","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","5","74","1076","2451"
"BZN|DK1","09.02.2023 00:00 - 09.02.2023 01:00 (UTC)","206","n/e","n/e","n/e","92","317","8","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","5","75","1144","2721"
"BZN|DK1","09.02.2023 01:00 - 09.02.2023 02:00 (UTC)","231","n/e","n/e","n/e","94","315","8","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","5","75","1135","2760"
"BZN|DK1","09.02.2023 02:00 - 09.02.2023 03:00 (UTC)","236","n/e","n/e","n/e","112","301","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","5","74","1091","2778"
"BZN|DK1","09.02.2023 03:00 - 09.02.2023 04:00 (UTC)","229","n/e","n/e","n/e","97","304","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","5","75","1149","2621"
"BZN|DK1","09.02.2023 04:00 - 09.02.2023 05:00 (UTC)","257","n/e","n/e","n/e","111","305","8","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","5","75","1128","2596"
"BZN|DK1","09.02.2023 05:00 - 09.02.2023 06:00 (UTC)","263","n/e","n/e","n/e","206","290","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","5","74","1055","2537"
"BZN|DK1","09.02.2023 06:00 - 09.02.2023 07:00 (UTC)","265","n/e","n/e","n/e","191","351","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","5","75","1047","2267"
"BZN|DK1","09.02.2023 07:00 - 09.02.2023 08:00 (UTC)","174","n/e","n/e","n/e","187","439","8","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","16","73","1053","1991"
"BZN|DK1","09.02.2023 08:00 - 09.02.2023 09:00 (UTC)","257","n/e","n/e","n/e","185","418","8","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","58","71","881","1691"
"BZN|DK1","09.02.2023 09:00 - 09.02.2023 10:00 (UTC)","230","n/e","n/e","n/e","174","378","8","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","128","72","896","1588"
"BZN|DK1","09.02.2023 10:00 - 09.02.2023 11:00 (UTC)","257","n/e","n/e","n/e","176","393","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","308","72","852","1731"
"BZN|DK1","09.02.2023 11:00 - 09.02.2023 12:00 (UTC)","260","n/e","n/e","n/e","177","464","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","370","71","928","2130"
"BZN|DK1","09.02.2023 12:00 - 09.02.2023 13:00 (UTC)","235","n/e","n/e","n/e","136","455","8","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","429","70","958","2232"
"BZN|DK1","09.02.2023 13:00 - 09.02.2023 14:00 (UTC)","331","n/e","n/e","n/e","186","423","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","334","72","1007","2476"
"BZN|DK1","09.02.2023 14:00 - 09.02.2023 15:00 (UTC)","237","n/e","n/e","n/e","121","370","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","195","71","1005","2531"
"BZN|DK1","09.02.2023 15:00 - 09.02.2023 16:00 (UTC)","238","n/e","n/e","n/e","111","493","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","47","69","1061","2534"
"BZN|DK1","09.02.2023 16:00 - 09.02.2023 17:00 (UTC)","258","n/e","n/e","n/e","123","512","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1","71","1094","2646"
"BZN|DK1","09.02.2023 17:00 - 09.02.2023 18:00 (UTC)","349","n/e","n/e","n/e","140","428","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","72","1112","2700"
"BZN|DK1","09.02.2023 18:00 - 09.02.2023 19:00 (UTC)","335","n/e","n/e","n/e","124","361","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","73","1132","2834"
"BZN|DK1","09.02.2023 19:00 - 09.02.2023 20:00 (UTC)","225","n/e","n/e","n/e","122","336","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","72","1109","3018"
"BZN|DK1","09.02.2023 20:00 - 09.02.2023 21:00 (UTC)","170","n/e","n/e","n/e","119","339","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","71","1123","3012"
