"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|DK1","20.06.2024 07:00 - 20.06.2024 08:00 (UTC)","2","n/e","n/e","n/e","76","194","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1403","54","421","874"
"BZN|DK1","20.06.2024 08:00 - 20.06.2024 09:00 (UTC)","2","n/e","n/e","n/e","64","183","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1772","57","370","835"
"BZN|DK1","20.06.2024 09:00 - 20.06.2024 10:00 (UTC)","9","n/e","n/e","n/e","62","171","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1929","51","262","817"
"BZN|DK1","20.06.2024 10:00 - 20.06.2024 11:00 (UTC)","16","n/e","n/e","n/e","56","267","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1917","50","270","762"
"BZN|DK1","20.06.2024 11:00 - 20.06.2024 12:00 (UTC)","3","n/e","n/e","n/e","66","375","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1851","51","264","719"
"BZN|DK1","20.06.2024 12:00 - 20.06.2024 13:00 (UTC)","3","n/e","n/e","n/e","67","414","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1857","50","238","734"
"BZN|DK1","20.06.2024 13:00 - 20.06.2024 14:00 (UTC)","4","n/e","n/e","n/e","150","438","33","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","2","1842","58","195","769"
"BZN|DK1","20.06.2024 14:00 - 20.06.2024 15:00 (UTC)","3","n/e","n/e","n/e","103","359","15","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1615","58","202","812"
"BZN|DK1","20.06.2024 15:00 - 20.06.2024 16:00 (UTC)","10","n/e","n/e","n/e","124","345","17","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","1284","59","172","772"
"BZN|DK1","20.06.2024 16:00 - 20.06.2024 17:00 (UTC)","25","n/e","n/e","n/e","163","424","29","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","836","59","122","646"
"BZN|DK1","20.06.2024 17:00 - 20.06.2024 18:00 (UTC)","29","n/e","n/e","n/e","152","441","27","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","474","57","100","546"
"BZN|DK1","20.06.2024 18:00 - 20.06.2024 19:00 (UTC)","34","n/e","n/e","n/e","182","370","33","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","217","61","92","534"
"BZN|DK1","20.06.2024 19:00 - 20.06.2024 20:00 (UTC)","34","n/e","n/e","n/e","171","383","33","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","58","60","69","467"
"BZN|DK1","20.06.2024 20:00 - 20.06.2024 21:00 (UTC)","32","n/e","n/e","n/e","99","385","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","2","57","67","350"
"BZN|DK1","20.06.2024 21:00 - 20.06.2024 22:00 (UTC)","33","n/e","n/e","n/e","132","356","14","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","59","115","338"
"BZN|DK1","20.06.2024 22:00 - 20.06.2024 23:00 (UTC)","39","n/e","n/e","n/e","72","288","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","57","168","322"
"BZN|DK1","20.06.2024 23:00 - 21.06.2024 00:00 (UTC)","46","n/e","n/e","n/e","62","263","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","58","150","253"
"BZN|DK1","21.06.2024 00:00 - 21.06.2024 01:00 (UTC)","46","n/e","n/e","n/e","61","267","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","57","79","170"
"BZN|DK1","21.06.2024 01:00 - 21.06.2024 02:00 (UTC)","46","n/e","n/e","n/e","59","205","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","58","26","88"
"BZN|DK1","21.06.2024 02:00 - 21.06.2024 03:00 (UTC)","33","n/e","n/e","n/e","91","398","14","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","2","61","15","53"
"BZN|DK1","21.06.2024 03:00 - 21.06.2024 04:00 (UTC)","33","n/e","n/e","n/e","66","243","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","55","58","12","107"
"BZN|DK1","21.06.2024 04:00 - 21.06.2024 05:00 (UTC)","33","n/e","n/e","n/e","80","282","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","200","55","13","73"
"BZN|DK1","21.06.2024 05:00 - 21.06.2024 06:00 (UTC)","32","n/e","n/e","n/e","86","290","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","468","54","11","34"
"BZN|DK1","21.06.2024 06:00 - 21.06.2024 07:00 (UTC)","33","n/e","n/e","n/e","84","291","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","800","52","10","19"
"BZN|DK1","21.06.2024 07:00 - 21.06.2024 08:00 (UTC)","33","n/e","n/e","n/e","84","291","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1150","52","11","13"
"BZN|DK1","21.06.2024 08:00 - 21.06.2024 09:00 (UTC)","33","n/e","n/e","n/e","64","321","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1459","54","9","24"
"BZN|DK1","21.06.2024 09:00 - 21.06.2024 10:00 (UTC)","20","n/e","n/e","n/e","57","175","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1831","56","8","29"
"BZN|DK1","21.06.2024 10:00 - 21.06.2024 11:00 (UTC)","7","n/e","n/e","n/e","57","171","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1933","59","8","39"
"BZN|DK1","21.06.2024 11:00 - 21.06.2024 12:00 (UTC)","8","n/e","n/e","n/e","55","175","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1874","59","20","53"
"BZN|DK1","21.06.2024 12:00 - 21.06.2024 13:00 (UTC)","7","n/e","n/e","n/e","56","176","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1634","58","17","67"
"BZN|DK1","21.06.2024 13:00 - 21.06.2024 14:00 (UTC)","8","n/e","n/e","n/e","55","181","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1324","58","20","108"
"BZN|DK1","21.06.2024 14:00 - 21.06.2024 15:00 (UTC)","12","n/e","n/e","n/e","53","179","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","1223","57","45","144"
"BZN|DK1","21.06.2024 15:00 - 21.06.2024 16:00 (UTC)","26","n/e","n/e","n/e","64","361","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","731","56","113","191"
"BZN|DK1","21.06.2024 16:00 - 21.06.2024 17:00 (UTC)","33","n/e","n/e","n/e","84","381","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","322","56","203","253"
"BZN|DK1","21.06.2024 17:00 - 21.06.2024 18:00 (UTC)","16","n/e","n/e","n/e","83","340","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","108","56","212","309"
"BZN|DK1","21.06.2024 18:00 - 21.06.2024 19:00 (UTC)","3","n/e","n/e","n/e","84","323","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","39","57","212","305"
"BZN|DK1","21.06.2024 19:00 - 21.06.2024 20:00 (UTC)","3","n/e","n/e","n/e","82","322","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","5","59","169","357"
"BZN|DK1","21.06.2024 20:00 - 21.06.2024 21:00 (UTC)","2","n/e","n/e","n/e","80","238","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","58","188","504"
"BZN|DK1","21.06.2024 21:00 - 21.06.2024 22:00 (UTC)","2","n/e","n/e","n/e","63","170","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","57","276","466"
"BZN|DK1","21.06.2024 22:00 - 21.06.2024 23:00 (UTC)","3","n/e","n/e","n/e","57","173","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","55","383","438"
"BZN|DK1","21.06.2024 23:00 - 22.06.2024 00:00 (UTC)","3","n/e","n/e","n/e","57","280","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","55","420","458"
"BZN|DK1","22.06.2024 00:00 - 22.06.2024 01:00 (UTC)","3","n/e","n/e","n/e","57","352","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","53","496","520"
"BZN|DK1","22.06.2024 01:00 - 22.06.2024 02:00 (UTC)","3","n/e","n/e","n/e","58","177","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","53","727","585"
"BZN|DK1","22.06.2024 02:00 - 22.06.2024 03:00 (UTC)","15","n/e","n/e","n/e","52","165","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","54","778","674"
"BZN|DK1","22.06.2024 03:00 - 22.06.2024 04:00 (UTC)","16","n/e","n/e","n/e","52","167","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","3","55","686","730"
"BZN|DK1","22.06.2024 04:00 - 22.06.2024 05:00 (UTC)","16","n/e","n/e","n/e","52","169","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","37","56","436","679"
"BZN|DK1","22.06.2024 05:00 - 22.06.2024 06:00 (UTC)","16","n/e","n/e","n/e","53","170","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","89","56","277","615"
"BZN|DK1","22.06.2024 06:00 - 22.06.2024 07:00 (UTC)","16","n/e","n/e","n/e","63","169","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","180","55","243","478"
"BZN|DK1","22.06.2024 07:00 - 22.06.2024 08:00 (UTC)","16","n/e","n/e","n/e","64","171","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","320","55","181","384"
"BZN|DK1","22.06.2024 08:00 - 22.06.2024 09:00 (UTC)","16","n/e","n/e","n/e","62","168","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","441","55","131","344"
"BZN|DK1","22.06.2024 09:00 - 22.06.2024 10:00 (UTC)","16","n/e","n/e","n/e","62","185","10","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","649","54","161","369"
"BZN|DK1","22.06.2024 10:00 - 22.06.2024 11:00 (UTC)","16","n/e","n/e","n/e","61","179","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","693","55","200","458"
"BZN|DK1","22.06.2024 11:00 - 22.06.2024 12:00 (UTC)","16","n/e","n/e","n/e","59","171","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","638","54","138","550"
"BZN|DK1","22.06.2024 12:00 - 22.06.2024 13:00 (UTC)","16","n/e","n/e","n/e","59","179","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","655","54","171","610"
"BZN|DK1","22.06.2024 13:00 - 22.06.2024 14:00 (UTC)","16","n/e","n/e","n/e","59","171","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","682","55","200","685"
"BZN|DK1","22.06.2024 14:00 - 22.06.2024 15:00 (UTC)","16","n/e","n/e","n/e","56","179","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","757","55","350","758"
"BZN|DK1","22.06.2024 15:00 - 22.06.2024 16:00 (UTC)","16","n/e","n/e","n/e","57","164","9","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","622","53","313","872"
"BZN|DK1","22.06.2024 16:00 - 22.06.2024 17:00 (UTC)","3","n/e","n/e","n/e","65","189","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","527","55","259","962"
"BZN|DK1","22.06.2024 17:00 - 22.06.2024 18:00 (UTC)","2","n/e","n/e","n/e","72","202","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","320","52","220","976"
"BZN|DK1","22.06.2024 18:00 - 22.06.2024 19:00 (UTC)","3","n/e","n/e","n/e","76","201","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","148","51","359","750"
"BZN|DK1","22.06.2024 19:00 - 22.06.2024 20:00 (UTC)","3","n/e","n/e","n/e","79","206","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","41","53","422","609"
"BZN|DK1","22.06.2024 20:00 - 22.06.2024 21:00 (UTC)","3","n/e","n/e","n/e","79","186","13","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","2","53","367","549"
"BZN|DK1","22.06.2024 21:00 - 22.06.2024 22:00 (UTC)","2","n/e","n/e","n/e","71","63","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","53","445","487"
"BZN|DK1","22.06.2024 22:00 - 22.06.2024 23:00 (UTC)","2","n/e","n/e","n/e","66","62","12","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","0","54","461","520"
"BZN|DK1","22.06.2024 23:00 - 23.06.2024 00:00 (UTC)","2","n/e","n/e","n/e","61","63","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","54","481","528"
"BZN|DK1","23.06.2024 00:00 - 23.06.2024 01:00 (UTC)","3","n/e","n/e","n/e","93","76","15","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","58","470","507"
"BZN|DK1","23.06.2024 01:00 - 23.06.2024 02:00 (UTC)","2","n/e","n/e","n/e","60","61","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","56","415","483"
"BZN|DK1","23.06.2024 02:00 - 23.06.2024 03:00 (UTC)","2","n/e","n/e","n/e","60","59","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","2","56","408","401"
"BZN|DK1","23.06.2024 03:00 - 23.06.2024 04:00 (UTC)","2","n/e","n/e","n/e","60","57","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","55","57","428","342"
"BZN|DK1","23.06.2024 04:00 - 23.06.2024 05:00 (UTC)","2","n/e","n/e","n/e","60","59","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","210","59","466","310"
"BZN|DK1","23.06.2024 05:00 - 23.06.2024 06:00 (UTC)","2","n/e","n/e","n/e","59","58","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","479","60","416","360"
"BZN|DK1","23.06.2024 06:00 - 23.06.2024 07:00 (UTC)","2","n/e","n/e","n/e","57","59","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","758","53","330","459"
"BZN|DK1","23.06.2024 07:00 - 23.06.2024 08:00 (UTC)","2","n/e","n/e","n/e","54","56","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","978","49","259","417"
"BZN|DK1","23.06.2024 08:00 - 23.06.2024 09:00 (UTC)","2","n/e","n/e","n/e","52","53","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1020","49","61","372"
"BZN|DK1","23.06.2024 09:00 - 23.06.2024 10:00 (UTC)","15","n/e","n/e","n/e","54","46","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1464","49","224","410"
"BZN|DK1","23.06.2024 10:00 - 23.06.2024 11:00 (UTC)","16","n/e","n/e","n/e","57","46","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1453","48","179","529"
"BZN|DK1","23.06.2024 11:00 - 23.06.2024 12:00 (UTC)","16","n/e","n/e","n/e","57","45","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1411","49","153","673"
"BZN|DK1","23.06.2024 12:00 - 23.06.2024 13:00 (UTC)","16","n/e","n/e","n/e","57","46","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1246","47","67","789"
"BZN|DK1","23.06.2024 13:00 - 23.06.2024 14:00 (UTC)","16","n/e","n/e","n/e","58","47","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1071","54","122","923"
"BZN|DK1","23.06.2024 14:00 - 23.06.2024 15:00 (UTC)","3","n/e","n/e","n/e","63","54","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1013","56","139","1073"
"BZN|DK1","23.06.2024 15:00 - 23.06.2024 16:00 (UTC)","15","n/e","n/e","n/e","58","50","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1206","49","248","1197"
"BZN|DK1","23.06.2024 16:00 - 23.06.2024 17:00 (UTC)","3","n/e","n/e","n/e","61","59","11","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","1","926","60","218","1076"
"BZN|DK1","23.06.2024 17:00 - 23.06.2024 18:00 (UTC)","53","n/e","n/e","n/e","69","57","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","508","57","212","884"
"BZN|DK1","23.06.2024 18:00 - 23.06.2024 19:00 (UTC)","113","n/e","n/e","n/e","69","57","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","185","58","304","652"
"BZN|DK1","23.06.2024 19:00 - 23.06.2024 20:00 (UTC)","118","n/e","n/e","n/e","69","57","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","50","58","352","491"
"BZN|DK1","23.06.2024 20:00 - 23.06.2024 21:00 (UTC)","131","n/e","n/e","n/e","70","58","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","2","57","374","492"
"BZN|DK1","23.06.2024 21:00 - 23.06.2024 22:00 (UTC)","121","n/e","n/e","n/e","65","61","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","58","346","475"
"BZN|DK1","23.06.2024 22:00 - 23.06.2024 23:00 (UTC)","125","n/e","n/e","n/e","57","60","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","57","320","463"
"BZN|DK1","23.06.2024 23:00 - 24.06.2024 00:00 (UTC)","123","n/e","n/e","n/e","57","60","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","56","346","475"
"BZN|DK1","24.06.2024 00:00 - 24.06.2024 01:00 (UTC)","119","n/e","n/e","n/e","58","61","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","56","324","523"
"BZN|DK1","24.06.2024 01:00 - 24.06.2024 02:00 (UTC)","181","n/e","n/e","n/e","57","60","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","56","281","524"
"BZN|DK1","24.06.2024 02:00 - 24.06.2024 03:00 (UTC)","123","n/e","n/e","n/e","57","59","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","4","56","331","471"
"BZN|DK1","24.06.2024 03:00 - 24.06.2024 04:00 (UTC)","117","n/e","n/e","n/e","57","58","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","56","59","319","463"
"BZN|DK1","24.06.2024 04:00 - 24.06.2024 05:00 (UTC)","186","n/e","n/e","n/e","63","60","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","210","57","291","463"
"BZN|DK1","24.06.2024 05:00 - 24.06.2024 06:00 (UTC)","161","n/e","n/e","n/e","72","60","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","536","58","256","592"
"BZN|DK1","24.06.2024 06:00 - 24.06.2024 07:00 (UTC)","148","n/e","n/e","n/e","73","60","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1013","57","207","641"
"BZN|DK1","24.06.2024 07:00 - 24.06.2024 08:00 (UTC)","152","n/e","n/e","n/e","68","58","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1456","57","156","484"
"BZN|DK1","24.06.2024 08:00 - 24.06.2024 09:00 (UTC)","151","n/e","n/e","n/e","72","56","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1762","53","103","392"
"BZN|DK1","24.06.2024 09:00 - 24.06.2024 10:00 (UTC)","169","n/e","n/e","n/e","70","50","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1904","54","70","326"
"BZN|DK1","24.06.2024 10:00 - 24.06.2024 11:00 (UTC)","161","n/e","n/e","n/e","68","50","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1965","52","48","300"
"BZN|DK1","24.06.2024 11:00 - 24.06.2024 12:00 (UTC)","168","n/e","n/e","n/e","84","51","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","2104","54","35","259"
"BZN|DK1","24.06.2024 12:00 - 24.06.2024 13:00 (UTC)","173","n/e","n/e","n/e","83","52","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","2176","51","25","232"
"BZN|DK1","24.06.2024 13:00 - 24.06.2024 14:00 (UTC)","153","n/e","n/e","n/e","112","59","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","2136","57","14","213"
"BZN|DK1","24.06.2024 14:00 - 24.06.2024 15:00 (UTC)","157","n/e","n/e","n/e","121","57","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1921","60","18","170"
"BZN|DK1","24.06.2024 15:00 - 24.06.2024 16:00 (UTC)","157","n/e","n/e","n/e","126","55","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1562","57","17","115"
"BZN|DK1","24.06.2024 16:00 - 24.06.2024 17:00 (UTC)","154","n/e","n/e","n/e","128","58","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1075","58","13","76"
"BZN|DK1","24.06.2024 17:00 - 24.06.2024 18:00 (UTC)","153","n/e","n/e","n/e","93","60","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","551","59","12","52"
"BZN|DK1","24.06.2024 18:00 - 24.06.2024 19:00 (UTC)","157","n/e","n/e","n/e","98","59","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","191","59","13","30"
"BZN|DK1","24.06.2024 19:00 - 24.06.2024 20:00 (UTC)","263","n/e","n/e","n/e","95","62","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","50","59","13","28"
"BZN|DK1","24.06.2024 20:00 - 24.06.2024 21:00 (UTC)","162","n/e","n/e","n/e","82","60","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","3","59","14","40"
"BZN|DK1","24.06.2024 21:00 - 24.06.2024 22:00 (UTC)","147","n/e","n/e","n/e","74","60","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","60","13","34"
"BZN|DK1","24.06.2024 22:00 - 24.06.2024 23:00 (UTC)","148","n/e","n/e","n/e","60","62","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","60","13","31"
"BZN|DK1","24.06.2024 23:00 - 25.06.2024 00:00 (UTC)","148","n/e","n/e","n/e","59","62","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","60","13","34"
"BZN|DK1","25.06.2024 00:00 - 25.06.2024 01:00 (UTC)","308","n/e","n/e","n/e","92","76","15","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","0","61","13","40"
"BZN|DK1","25.06.2024 01:00 - 25.06.2024 02:00 (UTC)","388","n/e","n/e","n/e","99","82","16","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","2","0","62","13","44"
"BZN|DK1","25.06.2024 02:00 - 25.06.2024 03:00 (UTC)","280","n/e","n/e","n/e","69","68","13","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","3","60","13","47"
"BZN|DK1","25.06.2024 03:00 - 25.06.2024 04:00 (UTC)","134","n/e","n/e","n/e","66","63","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","59","59","14","49"
"BZN|DK1","25.06.2024 04:00 - 25.06.2024 05:00 (UTC)","205","n/e","n/e","n/e","66","61","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","211","60","12","36"
"BZN|DK1","25.06.2024 05:00 - 25.06.2024 06:00 (UTC)","149","n/e","n/e","n/e","72","61","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","585","59","12","11"
"BZN|DK1","25.06.2024 06:00 - 25.06.2024 07:00 (UTC)","174","n/e","n/e","n/e","71","59","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1096","58","13","9"
"BZN|DK1","25.06.2024 07:00 - 25.06.2024 08:00 (UTC)","154","n/e","n/e","n/e","68","59","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1556","58","11","10"
"BZN|DK1","25.06.2024 08:00 - 25.06.2024 09:00 (UTC)","156","n/e","n/e","n/e","92","59","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1856","60","10","12"
"BZN|DK1","25.06.2024 09:00 - 25.06.2024 10:00 (UTC)","170","n/e","n/e","n/e","120","52","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1951","74","14","16"
"BZN|DK1","25.06.2024 10:00 - 25.06.2024 11:00 (UTC)","158","n/e","n/e","n/e","119","50","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","1","1907","69","12","21"
